fine,coarse,product_name,brand,size,unit_price_sgd,per_unit_sgd,image_source,image_url,source_url,local_path,scrape_date
Lee-Kum-Kee-Oyster-Sauce,Sauces,Lee Kum Kee Oyster Sauce - Vegetarian,Lee Kum Kee,770g,4.55,4.55,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13036195_LXL1_20210419.jpg,https://www.fairprice.com.sg/product/lee-kum-kee-vegetarian-oyster-sauce-770g-13036195,sg_dataset/images/Sauces/Lee-Kum-Kee-Oyster-Sauce/Lee-Kum-Kee-Oyster-Sauce_025.jpg,2026-07-09
Lee-Kum-Kee-Oyster-Sauce,Sauces,Lee Kum Kee Oyster Sauce - Vegetarian,Lee Kum Kee,770g,4.55,4.55,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13036195_BXL1_20210419.jpg,https://www.fairprice.com.sg/product/lee-kum-kee-vegetarian-oyster-sauce-770g-13036195,sg_dataset/images/Sauces/Lee-Kum-Kee-Oyster-Sauce/Lee-Kum-Kee-Oyster-Sauce_027.jpg,2026-07-09
Lee-Kum-Kee-Oyster-Sauce,Sauces,Lee Kum Kee Squeezy Bottle Oyster Sauce - Panda Brand,Lee Kum Kee,500g,5.2,5.2,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13274178_XL1_20250822.jpg,https://www.fairprice.com.sg/product/lee-kum-kee-panda-oyster-sauce-squeezy-bottle-500g-13274178,sg_dataset/images/Sauces/Lee-Kum-Kee-Oyster-Sauce/Lee-Kum-Kee-Oyster-Sauce_029.jpg,2026-07-09
Lee-Kum-Kee-Oyster-Sauce,Sauces,Lee Kum Kee Squeezy Bottle Oyster Sauce - Panda Brand,Lee Kum Kee,500g,5.2,5.2,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13274178_BXL1_20250822.jpg,https://www.fairprice.com.sg/product/lee-kum-kee-panda-oyster-sauce-squeezy-bottle-500g-13274178,sg_dataset/images/Sauces/Lee-Kum-Kee-Oyster-Sauce/Lee-Kum-Kee-Oyster-Sauce_031.jpg,2026-07-09
Lee-Kum-Kee-Oyster-Sauce,Sauces,Lee Kum Kee Oyster Sauce - Panda Brand,Lee Kum Kee,770g,5.85,5.85,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10621863_XL1_20210615.jpg,https://www.fairprice.com.sg/product/lee-kum-kee-oyster-sauce-panda-brand-770g-10621863,sg_dataset/images/Sauces/Lee-Kum-Kee-Oyster-Sauce/Lee-Kum-Kee-Oyster-Sauce_033.jpg,2026-07-09
Lee-Kum-Kee-Oyster-Sauce,Sauces,Lee Kum Kee Oyster Sauce - Panda Brand,Lee Kum Kee,770g,5.85,5.85,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10621863_LXL1_20210615.jpg,https://www.fairprice.com.sg/product/lee-kum-kee-oyster-sauce-panda-brand-770g-10621863,sg_dataset/images/Sauces/Lee-Kum-Kee-Oyster-Sauce/Lee-Kum-Kee-Oyster-Sauce_035.jpg,2026-07-09
Lee-Kum-Kee-Oyster-Sauce,Sauces,Lee Kum Kee Oyster Sauce - Panda Brand,Lee Kum Kee,770g,5.85,5.85,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10621863_BXL1_20210615.jpg,https://www.fairprice.com.sg/product/lee-kum-kee-oyster-sauce-panda-brand-770g-10621863,sg_dataset/images/Sauces/Lee-Kum-Kee-Oyster-Sauce/Lee-Kum-Kee-Oyster-Sauce_037.jpg,2026-07-09
Lee-Kum-Kee-Oyster-Sauce,Sauces,Lee Kum kee Oyster Sauce - Reduced Salt,Lee Kum Kee,500g,6.06,6.06,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13219147_XL1_20260401.jpg,https://www.fairprice.com.sg/product/lee-kum-kee-oyster-sauce-reduced-salt-500g-13219147,sg_dataset/images/Sauces/Lee-Kum-Kee-Oyster-Sauce/Lee-Kum-Kee-Oyster-Sauce_039.jpg,2026-07-09
Lee-Kum-Kee-Oyster-Sauce,Sauces,Lee Kum kee Oyster Sauce - Reduced Salt,Lee Kum Kee,500g,6.06,6.06,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13219147_LXL1_20221229.jpg,https://www.fairprice.com.sg/product/lee-kum-kee-oyster-sauce-reduced-salt-500g-13219147,sg_dataset/images/Sauces/Lee-Kum-Kee-Oyster-Sauce/Lee-Kum-Kee-Oyster-Sauce_041.jpg,2026-07-09
Lee-Kum-Kee-Oyster-Sauce,Sauces,Lee Kum kee Oyster Sauce - Reduced Salt,Lee Kum Kee,500g,6.06,6.06,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13219147_BXL1_20221229.jpg,https://www.fairprice.com.sg/product/lee-kum-kee-oyster-sauce-reduced-salt-500g-13219147,sg_dataset/images/Sauces/Lee-Kum-Kee-Oyster-Sauce/Lee-Kum-Kee-Oyster-Sauce_043.jpg,2026-07-09
Lee-Kum-Kee-Oyster-Sauce,Sauces,Lee Kum Kee Squeezy Bottle Oyster Sauce - Panda (Reduced Salt),Lee Kum Kee,480g,7.2,7.2,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13286652_XL1_20260415.jpg,https://www.fairprice.com.sg/product/lee-kum-kee-squeezy-bottle-oyster-sauce-panda-reduced-salt-480g-13286652,sg_dataset/images/Sauces/Lee-Kum-Kee-Oyster-Sauce/Lee-Kum-Kee-Oyster-Sauce_045.jpg,2026-07-09
Lee-Kum-Kee-Oyster-Sauce,Sauces,Lee Kum Kee Squeezy Bottle Oyster Sauce - Panda (Reduced Salt),Lee Kum Kee,480g,7.2,7.2,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13286652_BXL1_20260415.jpg,https://www.fairprice.com.sg/product/lee-kum-kee-squeezy-bottle-oyster-sauce-panda-reduced-salt-480g-13286652,sg_dataset/images/Sauces/Lee-Kum-Kee-Oyster-Sauce/Lee-Kum-Kee-Oyster-Sauce_047.jpg,2026-07-09
Lee-Kum-Kee-Oyster-Sauce,Sauces,Lee Kum Kee Oyster Sauce - Premium Brand,Lee Kum Kee,510g,8.12,8.12,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10709152_XL1_20240131.jpg,https://www.fairprice.com.sg/product/lee-kum-kee-oyster-sauce-premium-brand-510g-10709152,sg_dataset/images/Sauces/Lee-Kum-Kee-Oyster-Sauce/Lee-Kum-Kee-Oyster-Sauce_049.jpg,2026-07-09
Lee-Kum-Kee-Oyster-Sauce,Sauces,Lee Kum Kee Oyster Sauce - Premium Brand,Lee Kum Kee,510g,8.12,8.12,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10709152_LXL1_20240131.jpg,https://www.fairprice.com.sg/product/lee-kum-kee-oyster-sauce-premium-brand-510g-10709152,sg_dataset/images/Sauces/Lee-Kum-Kee-Oyster-Sauce/Lee-Kum-Kee-Oyster-Sauce_051.jpg,2026-07-09
Lee-Kum-Kee-Oyster-Sauce,Sauces,Lee Kum Kee Oyster Sauce - Premium Brand,Lee Kum Kee,510g,8.12,8.12,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10709152_BXL1_20240131.jpg,https://www.fairprice.com.sg/product/lee-kum-kee-oyster-sauce-premium-brand-510g-10709152,sg_dataset/images/Sauces/Lee-Kum-Kee-Oyster-Sauce/Lee-Kum-Kee-Oyster-Sauce_053.jpg,2026-07-09
Lee-Kum-Kee-Oyster-Sauce,Sauces,Lee Kum Kee Oyster Sauce - Dried Scallop,Lee Kum Kee,510g,8.12,8.12,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/160507_XL1_20231113.jpg,https://www.fairprice.com.sg/product/lee-kum-kee-oyster-sauce-with-dried-scallop-510g-160507,sg_dataset/images/Sauces/Lee-Kum-Kee-Oyster-Sauce/Lee-Kum-Kee-Oyster-Sauce_055.jpg,2026-07-09
Lee-Kum-Kee-Oyster-Sauce,Sauces,Lee Kum Kee Oyster Sauce - Dried Scallop,Lee Kum Kee,510g,8.12,8.12,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/160507_BXL1_20231117.jpg,https://www.fairprice.com.sg/product/lee-kum-kee-oyster-sauce-with-dried-scallop-510g-160507,sg_dataset/images/Sauces/Lee-Kum-Kee-Oyster-Sauce/Lee-Kum-Kee-Oyster-Sauce_057.jpg,2026-07-09
Lee-Kum-Kee-Oyster-Sauce,Sauces,Lee Kum Kee Squeezy Bottle Oyster Sauce - Premium,Lee Kum Kee,500g,9.8,9.8,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13274177_XL1_20250822.jpg,https://www.fairprice.com.sg/product/lee-kum-kee-premium-oyster-sauce-squeezy-bottle-500g-13274177,sg_dataset/images/Sauces/Lee-Kum-Kee-Oyster-Sauce/Lee-Kum-Kee-Oyster-Sauce_059.jpg,2026-07-09
Lee-Kum-Kee-Oyster-Sauce,Sauces,Lee Kum Kee Squeezy Bottle Oyster Sauce - Premium,Lee Kum Kee,500g,9.8,9.8,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13274177_BXL1_20250822.jpg,https://www.fairprice.com.sg/product/lee-kum-kee-premium-oyster-sauce-squeezy-bottle-500g-13274177,sg_dataset/images/Sauces/Lee-Kum-Kee-Oyster-Sauce/Lee-Kum-Kee-Oyster-Sauce_061.jpg,2026-07-09
Lee-Kum-Kee-Oyster-Sauce,Sauces,Lee Kum Kee Oyster Sauce - Panda Brand + Light Soy Sauce,Lee Kum Kee,2 x 510g + 500ml,8.58,4.29,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13165897_XL1_20250201.jpg,https://www.fairprice.com.sg/product/lee-kum-kee-oyster-sauce-panda-brand-light-soy-sauce-3-x-500ml-13165897,sg_dataset/images/Sauces/Lee-Kum-Kee-Oyster-Sauce/Lee-Kum-Kee-Oyster-Sauce_063.jpg,2026-07-09
Lee-Kum-Kee-Oyster-Sauce,Sauces,Lee Kum Kee Oyster Sauce - Panda Brand + Light Soy Sauce,Lee Kum Kee,2 x 510g + 500ml,8.58,4.29,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13165897_LXL1_20231130.jpg,https://www.fairprice.com.sg/product/lee-kum-kee-oyster-sauce-panda-brand-light-soy-sauce-3-x-500ml-13165897,sg_dataset/images/Sauces/Lee-Kum-Kee-Oyster-Sauce/Lee-Kum-Kee-Oyster-Sauce_065.jpg,2026-07-09
Lee-Kum-Kee-Oyster-Sauce,Sauces,Lee Kum Kee Oyster Sauce - Panda Brand + Light Soy Sauce,Lee Kum Kee,2 x 510g + 500ml,8.58,4.29,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13165897_RXL1_20231130.jpg,https://www.fairprice.com.sg/product/lee-kum-kee-oyster-sauce-panda-brand-light-soy-sauce-3-x-500ml-13165897,sg_dataset/images/Sauces/Lee-Kum-Kee-Oyster-Sauce/Lee-Kum-Kee-Oyster-Sauce_067.jpg,2026-07-09
Lee-Kum-Kee-Oyster-Sauce,Sauces,Lee Kum Kee Oyster Sauce - Panda Brand + Light Soy Sauce,Lee Kum Kee,2 x 510g + 500ml,8.58,4.29,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13165897_BXL1_20231130.jpg,https://www.fairprice.com.sg/product/lee-kum-kee-oyster-sauce-panda-brand-light-soy-sauce-3-x-500ml-13165897,sg_dataset/images/Sauces/Lee-Kum-Kee-Oyster-Sauce/Lee-Kum-Kee-Oyster-Sauce_069.jpg,2026-07-09
Lee-Kum-Kee-Oyster-Sauce,Sauces,Lee Kum Kee Oyster Sauce - Panda Brand,Lee Kum Kee,2 x 770g,11.71,5.86,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13069145_XL1_20230904.jpg,https://www.fairprice.com.sg/product/lee-kum-kee-oyster-sauce-panda-brand-2-x-770g-13069145,sg_dataset/images/Sauces/Lee-Kum-Kee-Oyster-Sauce/Lee-Kum-Kee-Oyster-Sauce_071.jpg,2026-07-09
Lee-Kum-Kee-Oyster-Sauce,Sauces,Lee Kum Kee Oyster Sauce - Panda Brand,Lee Kum Kee,2 x 770g,11.71,5.86,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13069145_BXL1_20240109.jpg,https://www.fairprice.com.sg/product/lee-kum-kee-oyster-sauce-panda-brand-2-x-770g-13069145,sg_dataset/images/Sauces/Lee-Kum-Kee-Oyster-Sauce/Lee-Kum-Kee-Oyster-Sauce_073.jpg,2026-07-09
Lee-Kum-Kee-Oyster-Sauce,Sauces,Lee Kum Kee Premium Oyster Sauce + Free Seasoned Soy Sauce,Lee Kum Kee,2 x 510g + 410ml,16.25,8.12,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13180697_XL1_20250201.jpg,https://www.fairprice.com.sg/product/lee-kum-kee-premium-oystersauce-freeseasonedsoysauce-2-x-510g-410ml-13180697,sg_dataset/images/Sauces/Lee-Kum-Kee-Oyster-Sauce/Lee-Kum-Kee-Oyster-Sauce_075.jpg,2026-07-09
Lee-Kum-Kee-Oyster-Sauce,Sauces,Lee Kum Kee Premium Oyster Sauce + Free Seasoned Soy Sauce,Lee Kum Kee,2 x 510g + 410ml,16.25,8.12,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13180697_LXL1_20231127.jpg,https://www.fairprice.com.sg/product/lee-kum-kee-premium-oystersauce-freeseasonedsoysauce-2-x-510g-410ml-13180697,sg_dataset/images/Sauces/Lee-Kum-Kee-Oyster-Sauce/Lee-Kum-Kee-Oyster-Sauce_077.jpg,2026-07-09
Lee-Kum-Kee-Oyster-Sauce,Sauces,Lee Kum Kee Premium Oyster Sauce + Free Seasoned Soy Sauce,Lee Kum Kee,2 x 510g + 410ml,16.25,8.12,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13180697_RXL1_20231127.jpg,https://www.fairprice.com.sg/product/lee-kum-kee-premium-oystersauce-freeseasonedsoysauce-2-x-510g-410ml-13180697,sg_dataset/images/Sauces/Lee-Kum-Kee-Oyster-Sauce/Lee-Kum-Kee-Oyster-Sauce_079.jpg,2026-07-09
Kailan,Vegetables,Chef Hong Kong Kailan,Chef,200g,1.2,1.2,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13236466_XL1_20250821.jpg,https://www.fairprice.com.sg/product/chef-hong-kong-kailan-200g-13236466,sg_dataset/images/Vegetables/Kailan/Kailan_001.jpg,2026-07-09
Kailan,Vegetables,Chef Hong Kong Kailan,Chef,200g,1.2,1.2,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13236466_LXL1_20250821.jpg,https://www.fairprice.com.sg/product/chef-hong-kong-kailan-200g-13236466,sg_dataset/images/Vegetables/Kailan/Kailan_003.jpg,2026-07-09
Kailan,Vegetables,Pasar Baby Kailan,Pasar,200g,2.0,2.0,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10768515_XL1_20250529.jpg,https://www.fairprice.com.sg/product/pasar-baby-kailan-200g-10768515,sg_dataset/images/Vegetables/Kailan/Kailan_005.jpg,2026-07-09
Kailan,Vegetables,Pasar Baby Kailan,Pasar,200g,2.0,2.0,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10768515_LXL1_20210909.jpg,https://www.fairprice.com.sg/product/pasar-baby-kailan-200g-10768515,sg_dataset/images/Vegetables/Kailan/Kailan_007.jpg,2026-07-09
Kailan,Vegetables,China Baby Kai Lan,China,300g,2.1,2.1,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12230778_XL1_20250902.jpg,https://www.fairprice.com.sg/product/12230778,sg_dataset/images/Vegetables/Kailan/Kailan_009.jpg,2026-07-09
Kailan,Vegetables,China Baby Kai Lan,China,300g,2.1,2.1,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12230778_LXL1_20250829.jpg,https://www.fairprice.com.sg/product/12230778,sg_dataset/images/Vegetables/Kailan/Kailan_011.jpg,2026-07-09
Kailan,Vegetables,Yuan Zhen Yuan Baby Kai Lan,Yuan Zhen Yuan,200 G,2.2,2.2,fairprice,https://media.nedigital.sg/fairprice/90187011_XL1_20260708233940_85f477f4662eb87f23bb811b473bc400.jpg,https://www.fairprice.com.sg/product/yuan-zhen-yuan-baby-kai-lan-200-g-90187011,sg_dataset/images/Vegetables/Kailan/Kailan_013.jpg,2026-07-09
Kailan,Vegetables,Yuan Zhen Yuan Baby Kai Lan,Yuan Zhen Yuan,200 G,2.2,2.2,fairprice,https://media.nedigital.sg/fairprice/90187011_BXL1_20260708233940_0c8588fa9c64195f38e9d904d84a7f09.jpg,https://www.fairprice.com.sg/product/yuan-zhen-yuan-baby-kai-lan-200-g-90187011,sg_dataset/images/Vegetables/Kailan/Kailan_015.jpg,2026-07-09
Kailan,Vegetables,Hydrogreen SG Kai Lan,HYDROGREENS,200g,3.35,3.35,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13277634_XL1_20260528.jpg,https://www.fairprice.com.sg/product/hydrogreen-sg-kai-lan-200g-13277634,sg_dataset/images/Vegetables/Kailan/Kailan_017.jpg,2026-07-09
Kailan,Vegetables,Hydrogreen SG Kai Lan,HYDROGREENS,200g,3.35,3.35,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13277634_LXL1_20251108.jpg,https://www.fairprice.com.sg/product/hydrogreen-sg-kai-lan-200g-13277634,sg_dataset/images/Vegetables/Kailan/Kailan_019.jpg,2026-07-09
Kailan,Vegetables,Hydrogreen SG Kai Lan,HYDROGREENS,200g,3.35,3.35,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13277634_RXL1_20251108.jpg,https://www.fairprice.com.sg/product/hydrogreen-sg-kai-lan-200g-13277634,sg_dataset/images/Vegetables/Kailan/Kailan_021.jpg,2026-07-09
Kailan,Vegetables,ZENXIN Organic Kailan,Zenxin,200 G,3.9,3.9,fairprice,https://media.nedigital.sg/fairprice/90079533_XL1_20260707123418_71d17a9a31c95823638f206df262fdf3.jpg,https://www.fairprice.com.sg/product/good-nature-organic-kailan-200-g-90079533,sg_dataset/images/Vegetables/Kailan/Kailan_023.jpg,2026-07-09
Kailan,Vegetables,ZENXIN Organic Kailan,Zenxin,200 G,3.9,3.9,fairprice,https://media.nedigital.sg/fairprice/90079533_BXL1_20260707123418_12a045795bef3a30942ba9f2901a8d78.jpg,https://www.fairprice.com.sg/product/good-nature-organic-kailan-200-g-90079533,sg_dataset/images/Vegetables/Kailan/Kailan_025.jpg,2026-07-09
Kailan,Vegetables,ZENXIN Organic Baby Kailan,Zenxin,200 G,3.95,3.95,fairprice,https://media.nedigital.sg/fairprice/90112124_XL1_20260707143123_73d78a66d0c5dda81e657fbcee3dec12.jpg,https://www.fairprice.com.sg/product/good-nature-organic-baby-kailan-200-g-90112124,sg_dataset/images/Vegetables/Kailan/Kailan_027.jpg,2026-07-09
Kailan,Vegetables,ZENXIN Organic Baby Kailan,Zenxin,200 G,3.95,3.95,fairprice,https://media.nedigital.sg/fairprice/90112124_BXL1_20260707143123_aaa7b71e3ec74af1325fbd8c3d8696ff.jpg,https://www.fairprice.com.sg/product/good-nature-organic-baby-kailan-200-g-90112124,sg_dataset/images/Vegetables/Kailan/Kailan_029.jpg,2026-07-09
Kailan,Vegetables,Chef Hong Kong Kailan [aug:flip],Chef,200g,1.2,1.2,augment_flip,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13236466_XL1_20250821.jpg,https://www.fairprice.com.sg/product/chef-hong-kong-kailan-200g-13236466,sg_dataset/images/Vegetables/Kailan/Kailan_031_aug_flip.jpg,2026-07-09
Kailan,Vegetables,Chef Hong Kong Kailan [aug:rot8],Chef,200g,1.2,1.2,augment_rot8,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13236466_LXL1_20250821.jpg,https://www.fairprice.com.sg/product/chef-hong-kong-kailan-200g-13236466,sg_dataset/images/Vegetables/Kailan/Kailan_032_aug_rot8.jpg,2026-07-09
Kailan,Vegetables,Pasar Baby Kailan [aug:rot-8],Pasar,200g,2.0,2.0,augment_rot-8,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10768515_XL1_20250529.jpg,https://www.fairprice.com.sg/product/pasar-baby-kailan-200g-10768515,sg_dataset/images/Vegetables/Kailan/Kailan_033_aug_rot-8.jpg,2026-07-09
Kailan,Vegetables,Pasar Baby Kailan [aug:bright],Pasar,200g,2.0,2.0,augment_bright,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10768515_LXL1_20210909.jpg,https://www.fairprice.com.sg/product/pasar-baby-kailan-200g-10768515,sg_dataset/images/Vegetables/Kailan/Kailan_034_aug_bright.jpg,2026-07-09
Kailan,Vegetables,China Baby Kai Lan [aug:dark],China,300g,2.1,2.1,augment_dark,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12230778_XL1_20250902.jpg,https://www.fairprice.com.sg/product/12230778,sg_dataset/images/Vegetables/Kailan/Kailan_035_aug_dark.jpg,2026-07-09
Kailan,Vegetables,China Baby Kai Lan [aug:contrast],China,300g,2.1,2.1,augment_contrast,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12230778_LXL1_20250829.jpg,https://www.fairprice.com.sg/product/12230778,sg_dataset/images/Vegetables/Kailan/Kailan_036_aug_contrast.jpg,2026-07-09
Kailan,Vegetables,Yuan Zhen Yuan Baby Kai Lan [aug:sat],Yuan Zhen Yuan,200 G,2.2,2.2,augment_sat,https://media.nedigital.sg/fairprice/90187011_XL1_20260708233940_85f477f4662eb87f23bb811b473bc400.jpg,https://www.fairprice.com.sg/product/yuan-zhen-yuan-baby-kai-lan-200-g-90187011,sg_dataset/images/Vegetables/Kailan/Kailan_037_aug_sat.jpg,2026-07-09
Kailan,Vegetables,Yuan Zhen Yuan Baby Kai Lan [aug:crop],Yuan Zhen Yuan,200 G,2.2,2.2,augment_crop,https://media.nedigital.sg/fairprice/90187011_BXL1_20260708233940_0c8588fa9c64195f38e9d904d84a7f09.jpg,https://www.fairprice.com.sg/product/yuan-zhen-yuan-baby-kai-lan-200-g-90187011,sg_dataset/images/Vegetables/Kailan/Kailan_038_aug_crop.jpg,2026-07-09
Kailan,Vegetables,Hydrogreen SG Kai Lan [aug:flip],HYDROGREENS,200g,3.35,3.35,augment_flip,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13277634_XL1_20260528.jpg,https://www.fairprice.com.sg/product/hydrogreen-sg-kai-lan-200g-13277634,sg_dataset/images/Vegetables/Kailan/Kailan_039_aug_flip.jpg,2026-07-09
Kailan,Vegetables,Hydrogreen SG Kai Lan [aug:rot8],HYDROGREENS,200g,3.35,3.35,augment_rot8,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13277634_LXL1_20251108.jpg,https://www.fairprice.com.sg/product/hydrogreen-sg-kai-lan-200g-13277634,sg_dataset/images/Vegetables/Kailan/Kailan_040_aug_rot8.jpg,2026-07-09
Kailan,Vegetables,Hydrogreen SG Kai Lan [aug:rot-8],HYDROGREENS,200g,3.35,3.35,augment_rot-8,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13277634_RXL1_20251108.jpg,https://www.fairprice.com.sg/product/hydrogreen-sg-kai-lan-200g-13277634,sg_dataset/images/Vegetables/Kailan/Kailan_041_aug_rot-8.jpg,2026-07-09
Kailan,Vegetables,ZENXIN Organic Kailan [aug:bright],Zenxin,200 G,3.9,3.9,augment_bright,https://media.nedigital.sg/fairprice/90079533_XL1_20260707123418_71d17a9a31c95823638f206df262fdf3.jpg,https://www.fairprice.com.sg/product/good-nature-organic-kailan-200-g-90079533,sg_dataset/images/Vegetables/Kailan/Kailan_042_aug_bright.jpg,2026-07-09
Kailan,Vegetables,ZENXIN Organic Kailan [aug:dark],Zenxin,200 G,3.9,3.9,augment_dark,https://media.nedigital.sg/fairprice/90079533_BXL1_20260707123418_12a045795bef3a30942ba9f2901a8d78.jpg,https://www.fairprice.com.sg/product/good-nature-organic-kailan-200-g-90079533,sg_dataset/images/Vegetables/Kailan/Kailan_043_aug_dark.jpg,2026-07-09
Kailan,Vegetables,ZENXIN Organic Baby Kailan [aug:contrast],Zenxin,200 G,3.95,3.95,augment_contrast,https://media.nedigital.sg/fairprice/90112124_XL1_20260707143123_73d78a66d0c5dda81e657fbcee3dec12.jpg,https://www.fairprice.com.sg/product/good-nature-organic-baby-kailan-200-g-90112124,sg_dataset/images/Vegetables/Kailan/Kailan_044_aug_contrast.jpg,2026-07-09
Kailan,Vegetables,ZENXIN Organic Baby Kailan [aug:sat],Zenxin,200 G,3.95,3.95,augment_sat,https://media.nedigital.sg/fairprice/90112124_BXL1_20260707143123_aaa7b71e3ec74af1325fbd8c3d8696ff.jpg,https://www.fairprice.com.sg/product/good-nature-organic-baby-kailan-200-g-90112124,sg_dataset/images/Vegetables/Kailan/Kailan_045_aug_sat.jpg,2026-07-09
Kailan,Vegetables,Chef Hong Kong Kailan [aug:crop],Chef,200g,1.2,1.2,augment_crop,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13236466_XL1_20250821.jpg,https://www.fairprice.com.sg/product/chef-hong-kong-kailan-200g-13236466,sg_dataset/images/Vegetables/Kailan/Kailan_046_aug_crop.jpg,2026-07-09
Kailan,Vegetables,Chef Hong Kong Kailan [aug:flip],Chef,200g,1.2,1.2,augment_flip,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13236466_LXL1_20250821.jpg,https://www.fairprice.com.sg/product/chef-hong-kong-kailan-200g-13236466,sg_dataset/images/Vegetables/Kailan/Kailan_047_aug_flip.jpg,2026-07-09
Kailan,Vegetables,Pasar Baby Kailan [aug:rot8],Pasar,200g,2.0,2.0,augment_rot8,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10768515_XL1_20250529.jpg,https://www.fairprice.com.sg/product/pasar-baby-kailan-200g-10768515,sg_dataset/images/Vegetables/Kailan/Kailan_048_aug_rot8.jpg,2026-07-09
Kailan,Vegetables,Pasar Baby Kailan [aug:rot-8],Pasar,200g,2.0,2.0,augment_rot-8,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10768515_LXL1_20210909.jpg,https://www.fairprice.com.sg/product/pasar-baby-kailan-200g-10768515,sg_dataset/images/Vegetables/Kailan/Kailan_049_aug_rot-8.jpg,2026-07-09
Kailan,Vegetables,China Baby Kai Lan [aug:bright],China,300g,2.1,2.1,augment_bright,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12230778_XL1_20250902.jpg,https://www.fairprice.com.sg/product/12230778,sg_dataset/images/Vegetables/Kailan/Kailan_050_aug_bright.jpg,2026-07-09
Kailan,Vegetables,China Baby Kai Lan [aug:dark],China,300g,2.1,2.1,augment_dark,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12230778_LXL1_20250829.jpg,https://www.fairprice.com.sg/product/12230778,sg_dataset/images/Vegetables/Kailan/Kailan_051_aug_dark.jpg,2026-07-09
Kailan,Vegetables,Yuan Zhen Yuan Baby Kai Lan [aug:contrast],Yuan Zhen Yuan,200 G,2.2,2.2,augment_contrast,https://media.nedigital.sg/fairprice/90187011_XL1_20260708233940_85f477f4662eb87f23bb811b473bc400.jpg,https://www.fairprice.com.sg/product/yuan-zhen-yuan-baby-kai-lan-200-g-90187011,sg_dataset/images/Vegetables/Kailan/Kailan_052_aug_contrast.jpg,2026-07-09
